Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Jabari Smith,C,23,SAC,9,0,66,11,22,.500,0,0,,11,22,.500,.500,4,6,.667,1,7,8,6,4,0,3,7,26,14.7,.528,.000,.273,1.7,11.1,6.5,14.8,3.1,0.0,10.9,18.5,,0.1,0.1,0.2,.126,,-2.3,0.4,-1.9,0.0
Joe Smith,PF,25,DET,69,59,1941,308,765,.403,0,5,.000,308,760,.405,.403,231,287,.805,160,331,491,79,47,50,88,258,847,14.6,.475,.007,.375,8.7,18.6,13.5,7.1,1.2,1.8,9.0,21.9,,1.9,2.5,4.4,.110,,-1.6,-0.2,-1.9,0.1
Michael Smith,PF,28,WAS,79,29,1610,106,218,.486,0,1,.000,106,217,.488,.486,89,154,.578,172,390,562,101,57,37,62,156,301,14.0,.527,.005,.706,12.3,28.9,20.4,9.6,1.8,1.6,17.8,9.6,,2.0,1.6,3.6,.108,,0.0,0.2,0.2,0.9
Mike Smith,SF,24,WAS,17,0,180,19,59,.322,3,18,.167,16,41,.390,.347,10,16,.625,10,12,22,10,5,3,7,8,51,8.1,.386,.305,.271,6.4,7.9,7.2,9.0,1.4,1.2,9.6,18.1,,-0.1,0.0,-0.1,-0.033,,-1.6,-2.5,-4.2,-0.1
Steve Smith,SG,31,POR,81,36,2542,359,788,.456,78,230,.339,281,558,.504,.505,309,347,.890,87,185,272,213,48,24,137,203,1105,15.9,.587,.292,.440,4.2,8.4,6.4,13.6,1.0,0.7,12.7,19.7,,6.6,1.6,8.2,.155,,1.5,-0.9,0.6,1.7
Tony Smith,SG,32,ATL,6,0,78,8,23,.348,0,2,.000,8,21,.381,.348,1,2,.500,2,1,3,10,7,0,9,12,17,3.8,.356,.087,.087,2.8,1.4,2.1,20.5,4.7,0.0,27.4,18.8,,-0.3,0.1,-0.2,-0.110,,-8.5,-0.1,-8.6,-0.1
Eric Snow,PG,27,PHI,50,50,1740,182,435,.418,5,19,.263,177,416,.425,.424,122,154,.792,27,139,166,369,77,7,124,123,491,14.0,.488,.044,.354,1.8,8.8,5.4,33.9,2.3,0.3,19.8,16.3,,1.5,2.3,3.8,.105,,-0.6,0.9,0.3,1.0
Felton Spencer,C,33,NYK,18,0,113,12,20,.600,0,0,,12,20,.600,.600,15,25,.600,16,19,35,2,2,2,11,24,39,13.5,.629,.000,1.250,17.7,19.7,18.7,3.0,1.0,1.4,26.2,18.2,,0.2,0.2,0.4,.152,,-4.4,-0.2,-4.6,-0.1
Latrell Sprewell,SF,30,NYK,77,77,3017,524,1219,.430,41,135,.304,483,1084,.446,.447,275,351,.783,49,298,347,269,106,28,218,159,1364,15.1,.497,.111,.288,2.0,11.6,7.0,17.2,1.9,0.8,13.7,25.8,,0.5,4.6,5.1,.082,,0.0,0.8,0.7,2.1
Jerry Stackhouse,SG,26,DET,80,80,3215,774,1927,.402,166,473,.351,608,1454,.418,.445,666,810,.822,99,216,315,410,97,54,326,160,2380,21.8,.521,.245,.420,3.2,7.3,5.2,25.8,1.5,1.2,12.5,35.2,,6.6,2.6,9.2,.137,,5.8,-0.7,5.1,5.8
John Starks,SG,35,UTA,75,64,2122,273,686,.398,64,182,.352,209,504,.415,.445,89,111,.802,29,125,154,178,73,10,94,217,699,9.3,.476,.265,.162,1.7,7.2,4.5,13.5,1.8,0.4,11.3,18.0,,0.6,1.5,2.1,.048,,-2.2,-0.4,-2.5,-0.3
Vladimir Stepania,C,24,NJN,29,0,280,28,88,.318,1,4,.250,27,84,.321,.324,25,34,.735,35,74,109,16,10,11,19,47,82,12.2,.398,.045,.386,14.0,31.2,22.4,9.4,1.9,2.9,15.6,19.8,,-0.2,0.4,0.2,.035,,-3.8,-0.7,-4.5,-0.2
DeShawn Stevenson,SG,19,UTA,40,2,293,31,91,.341,1,12,.083,30,79,.380,.346,26,38,.684,9,19,28,18,10,2,28,29,89,4.3,.413,.132,.418,3.9,7.9,5.9,9.6,1.8,0.6,20.6,21.3,,-0.6,0.2,-0.4,-0.071,,-6.0,-1.7,-7.7,-0.4
Michael Stewart,C,25,TOR,26,0,123,11,34,.324,0,0,,11,34,.324,.324,11,18,.611,16,13,29,2,4,3,5,19,33,8.7,.394,.000,.529,14.3,12.2,13.3,2.4,1.7,1.7,10.7,17.1,,0.0,0.1,0.1,.036,,-4.6,-1.8,-6.5,-0.1
Bryant Stith,SG,30,BOS,78,74,2504,245,611,.401,91,242,.376,154,369,.417,.475,175,207,.845,65,219,284,168,93,14,90,182,756,11.7,.538,.396,.339,2.9,10.7,6.6,11.2,1.9,0.4,11.4,14.4,,3.1,1.7,4.8,.093,,-0.9,-0.2,-1.1,0.6
John Stockton,PG,38,UTA,82,82,2397,328,651,.504,61,132,.462,267,519,.514,.551,227,278,.817,54,173,227,713,132,21,203,194,944,22.3,.610,.203,.427,2.9,8.8,5.9,48.7,2.9,0.7,20.8,18.8,,8.2,2.6,10.8,.216,,5.5,1.2,6.7,5.3
Peja Stojaković,SF,23,SAC,75,75,2905,559,1189,.470,144,360,.400,415,829,.501,.531,267,312,.856,93,341,434,164,91,13,146,144,1529,18.4,.576,.303,.262,3.5,12.3,8.0,9.6,1.6,0.3,9.9,22.4,,6.8,3.3,10.1,.168,,2.8,-0.3,2.5,3.2
Damon Stoudamire,PG,27,POR,82,82,2655,406,935,.434,82,219,.374,324,716,.453,.478,172,207,.831,69,234,303,468,106,8,191,202,1066,16.3,.519,.234,.221,3.2,10.2,6.8,29.1,2.1,0.2,15.7,21.3,,4.1,2.5,6.7,.121,,1.1,-0.1,1.0,2.0
Erick Strickland,PG,27,TOT,50,0,830,81,267,.303,30,95,.316,51,172,.297,.360,68,79,.861,18,110,128,95,44,2,48,88,260,10.7,.431,.356,.296,2.6,15.2,9.0,18.6,2.9,0.2,13.7,19.9,,-0.4,1.2,0.8,.046,,-3.0,1.7,-1.3,0.1
Mark Strickland,SF,30,TOT,55,2,719,103,239,.431,1,2,.500,102,237,.430,.433,45,70,.643,54,107,161,24,16,22,34,72,252,11.9,.467,.008,.293,8.1,16.7,12.3,5.6,1.2,2.1,11.2,18.9,,0.1,0.5,0.6,.037,,-2.1,-1.2,-3.3,-0.2
Rod Strickland,PG,34,TOT,54,28,1371,182,429,.424,4,17,.235,178,412,.432,.429,130,173,.751,36,104,140,303,53,5,107,76,498,16.1,.493,.040,.403,3.1,9.0,6.0,37.1,2.0,0.3,17.5,20.1,,1.7,0.5,2.2,.076,,1.5,-0.9,0.6,0.9
Derek Strong,PF,32,LAC,28,8,491,45,117,.385,0,1,.000,45,116,.388,.385,28,37,.757,34,74,108,7,14,1,22,30,118,8.8,.443,.009,.316,8.2,16.8,12.6,2.3,1.5,0.1,14.2,14.6,,-0.1,0.4,0.3,.026,,-2.5,-0.1,-2.6,-0.1
Bruno Šundov,C,20,IND,11,4,120,20,41,.488,0,4,.000,20,37,.541,.488,3,5,.600,4,19,23,2,2,4,3,21,43,11.0,.498,.098,.122,3.9,17.4,10.9,3.1,0.9,2.4,6.5,18.0,,0.1,0.1,0.2,.079,,-4.0,-0.3,-4.3,-0.1
Bob Sura,SG,27,GSW,53,42,1684,202,518,.390,47,172,.273,155,346,.448,.435,135,189,.714,54,173,227,242,54,8,160,127,586,11.2,.487,.332,.365,3.1,11.9,7.1,23.1,1.6,0.3,21.0,19.1,,-0.3,0.4,0.1,.003,,-2.0,-1.3,-3.3,-0.6
Stromile Swift,PF,21,VAN,80,6,1312,153,339,.451,0,4,.000,153,335,.457,.451,85,141,.603,109,175,284,28,62,82,64,160,391,13.1,.487,.012,.416,9.6,15.1,12.4,3.5,2.5,4.3,13.8,16.2,,0.2,1.6,1.9,.069,,-2.9,0.9,-2.0,0.0
Wally Szczerbiak,SF,23,MIN,82,82,2856,469,920,.510,26,77,.338,443,843,.526,.524,181,208,.870,133,314,447,260,59,33,138,226,1145,15.8,.566,.084,.226,5.3,12.7,8.9,14.5,1.1,0.8,12.0,18.2,,5.7,1.7,7.4,.125,,1.2,-0.8,0.4,1.7
Žan Tabak,C,30,IND,55,14,777,98,186,.527,0,0,,98,186,.527,.527,20,47,.426,65,148,213,33,10,30,57,125,216,10.5,.523,.000,.253,9.8,20.9,15.5,7.3,0.7,2.8,21.6,15.8,,-0.1,1.0,0.9,.056,,-4.2,0.0,-4.2,-0.4
Dragan Tarlać,C,27,CHI,43,12,598,39,99,.394,0,0,,39,99,.394,.394,25,33,.758,37,85,122,31,7,19,38,95,103,5.6,.454,.000,.333,7.1,17.5,12.1,8.4,0.6,2.4,25.1,11.8,,-0.4,0.2,-0.2,-0.016,,-6.2,-1.1,-7.3,-0.8
Maurice Taylor,SF,24,HOU,69,69,1972,390,797,.489,0,4,.000,390,793,.492,.489,119,162,.735,109,269,378,104,28,38,125,208,899,14.9,.518,.005,.203,6.6,15.4,11.1,9.7,0.8,1.3,12.6,23.2,,1.8,1.4,3.2,.077,,-0.9,-1.0,-1.9,0.0
Jason Terry,SG,23,ATL,82,77,3089,596,1367,.436,124,314,.395,472,1053,.448,.481,303,358,.846,42,227,269,403,104,12,239,204,1619,17.3,.531,.230,.262,1.5,8.2,4.9,24.3,1.8,0.3,13.6,25.5,,4.9,1.6,6.5,.100,,2.3,-1.0,1.3,2.6
Jamel Thomas,SF,27,NJN,5,0,56,6,19,.316,1,3,.333,5,16,.313,.342,0,0,,4,5,9,0,3,0,6,6,13,0.8,.342,.158,.000,8.0,10.6,9.2,0.0,2.8,0.0,24.0,20.2,,-0.2,0.0,-0.2,-0.171,,-7.7,-2.1,-9.8,-0.1
Kenny Thomas,PF,23,HOU,74,21,1820,206,465,.443,25,92,.272,181,373,.485,.470,91,126,.722,122,295,417,77,40,43,116,178,528,11.2,.507,.198,.271,8.0,18.3,13.3,6.7,1.2,1.6,18.2,16.1,,0.5,1.7,2.2,.058,,-2.0,-0.3,-2.3,-0.1
Kurt Thomas,PF,28,NYK,77,29,2125,314,614,.511,1,3,.333,313,611,.512,.512,171,210,.814,172,343,515,63,61,69,99,287,800,16.9,.566,.005,.342,10.1,18.9,14.6,5.4,1.6,2.6,12.3,18.5,,4.1,4.1,8.2,.185,,-0.3,1.4,1.2,1.7
Tim Thomas,PF,23,MIL,76,16,2086,326,758,.430,107,260,.412,219,498,.440,.501,195,253,.771,79,234,313,138,78,45,114,194,954,16.4,.549,.343,.334,4.3,12.6,8.5,10.5,1.9,1.6,11.6,21.3,,3.7,1.7,5.5,.126,,1.8,-0.3,1.5,1.8
Otis Thorpe,PF,38,CHH,49,4,647,59,131,.450,0,0,,59,131,.450,.450,20,24,.833,50,95,145,29,12,7,32,108,138,7.6,.487,.000,.183,8.9,16.7,12.8,7.3,1.0,0.8,18.4,12.4,,0.1,0.8,1.0,.071,,-5.0,0.1,-4.9,-0.5
Robert Traylor,C,23,CLE,70,7,1212,161,324,.497,0,2,.000,161,322,.500,.497,80,141,.567,124,176,300,63,49,76,98,204,402,14.1,.521,.006,.435,11.9,16.8,14.3,8.7,2.1,4.6,20.2,18.0,,0.3,1.5,1.9,.074,,-2.6,1.1,-1.6,0.1
Gary Trent,PF,26,DAL,33,4,319,57,130,.438,0,1,.000,57,129,.442,.438,19,36,.528,39,53,92,10,13,8,22,52,133,13.8,.456,.008,.277,14.0,18.1,16.1,5.2,2.1,1.8,13.1,23.9,,-0.1,0.5,0.4,.057,,-3.2,-1.2,-4.3,-0.2
Jake Tsakalidis,C,21,PHO,57,39,947,101,215,.470,0,0,,101,215,.470,.470,54,91,.593,83,159,242,19,10,55,66,137,256,9.6,.502,.000,.423,9.8,19.4,14.5,3.2,0.5,4.2,20.6,15.1,,-0.3,1.6,1.3,.067,,-4.7,0.8,-4.0,-0.5
Hedo Türkoğlu,SF,21,SAC,74,7,1245,138,335,.412,28,86,.326,110,249,.442,.454,87,112,.777,49,161,210,69,52,24,55,139,391,11.7,.509,.257,.334,4.4,13.6,9.1,8.3,2.1,1.3,12.5,15.6,,1.0,1.8,2.8,.106,,-2.0,1.1,-0.9,0.4
Nick Van Exel,PG,29,DEN,71,70,2688,460,1112,.414,135,358,.377,325,754,.431,.474,204,249,.819,44,197,241,600,61,18,165,109,1259,18.5,.515,.322,.224,1.8,8.1,4.9,38.4,1.2,0.5,11.9,23.0,,6.1,0.3,6.4,.114,,4.0,-2.0,1.9,2.7
Keith Van Horn,SF,25,NJN,49,47,1733,308,708,.435,65,170,.382,243,538,.452,.481,150,186,.806,78,269,347,82,40,20,103,150,831,15.5,.526,.240,.263,5.0,18.3,11.5,9.0,1.2,0.9,11.5,23.4,,1.7,1.2,2.8,.079,,0.8,-1.9,-1.1,0.4
David Vanterpool,PG,27,WAS,22,0,411,46,110,.418,0,6,.000,46,104,.442,.418,30,50,.600,15,22,37,66,23,3,37,44,122,10.9,.462,.055,.455,4.2,6.4,5.3,26.4,2.9,0.5,21.9,18.3,,-0.2,0.2,0.0,.000,,-2.7,-0.9,-3.7,-0.2
Jacque Vaughn,PG,25,UTA,82,0,1620,170,393,.433,30,78,.385,140,315,.444,.471,128,164,.780,18,132,150,323,48,3,129,145,498,12.8,.535,.198,.417,1.4,9.9,5.7,31.0,1.6,0.2,21.7,16.9,,1.8,1.1,3.0,.088,,-0.2,-0.7,-1.0,0.4
Loy Vaught,PF,32,TOT,51,1,549,80,169,.473,0,0,,80,169,.473,.473,8,10,.800,51,122,173,23,21,7,26,74,168,13.3,.484,.000,.059,10.7,24.8,17.8,6.8,2.0,0.9,13.0,16.4,,0.3,0.8,1.0,.091,,-1.5,-0.4,-1.9,0.0
Jake Voskuhl,C,23,CHI,16,2,143,11,25,.440,0,0,,11,25,.440,.440,8,14,.571,12,22,34,5,5,6,12,38,30,5.8,.481,.000,.560,9.6,19.0,14.1,5.7,1.9,3.1,27.8,14.0,,-0.2,0.1,0.0,-0.007,,-8.7,-1.2,-9.9,-0.3
Antoine Walker,PF,24,BOS,81,81,3396,711,1720,.413,221,603,.367,490,1117,.439,.478,249,348,.716,151,568,719,445,138,49,301,251,1892,18.9,.505,.351,.202,5.0,20.4,12.3,26.8,2.1,1.1,13.8,29.1,,2.7,3.8,6.6,.093,,3.5,-0.5,3.0,4.3
Samaki Walker,PF,24,SAS,61,1,963,121,252,.480,1,3,.333,120,249,.482,.482,78,124,.629,67,176,243,29,10,41,68,103,321,12.2,.524,.012,.492,8.3,19.7,14.3,5.0,0.6,2.9,18.2,18.3,,0.2,1.7,1.9,.093,,-2.9,0.3,-2.6,-0.1
Ben Wallace,C,26,DET,80,80,2760,215,439,.490,1,4,.250,214,435,.492,.491,80,238,.336,303,749,1052,123,107,186,117,192,511,14.8,.470,.009,.542,11.5,29.6,20.4,6.8,2.0,4.8,17.7,10.4,,1.0,6.0,7.0,.121,,-0.6,2.5,1.9,2.7
John Wallace,SF,26,DET,40,0,527,100,236,.424,2,15,.133,98,221,.443,.428,35,45,.778,25,58,83,23,13,16,36,72,237,11.2,.463,.064,.191,5.0,12.0,8.4,8.0,1.3,2.1,12.3,24.0,,-0.3,0.6,0.3,.027,,-3.2,-0.4,-3.6,-0.2
Rasheed Wallace,PF,26,POR,77,75,2940,590,1178,.501,52,162,.321,538,1016,.530,.523,245,320,.766,147,455,602,212,90,135,158,206,1477,20.9,.560,.138,.272,6.2,17.9,12.2,12.9,1.6,3.4,10.7,23.4,,6.8,4.2,11.0,.180,,3.3,1.1,4.4,4.8
Charlie Ward,PG,30,NYK,61,33,1492,155,373,.416,67,175,.383,88,198,.444,.505,56,70,.800,32,127,159,273,70,10,112,132,433,14.5,.536,.469,.188,2.7,10.0,6.4,31.1,2.6,0.5,21.7,16.9,,1.5,2.4,3.9,.127,,0.6,1.5,2.1,1.5
Clarence Weatherspoon,PF,30,CLE,82,82,2774,347,692,.501,0,0,,347,692,.501,.501,230,291,.790,223,573,796,103,85,105,112,171,924,17.4,.563,.000,.421,9.3,23.9,16.6,6.2,1.6,2.8,12.0,15.2,,5.2,3.4,8.6,.148,,1.3,0.2,1.4,2.4
Chris Webber,PF,27,SAC,70,70,2836,786,1635,.481,2,28,.071,784,1607,.488,.481,324,461,.703,179,598,777,294,93,118,195,226,1898,24.7,.516,.017,.282,7.0,22.1,14.8,20.6,1.7,2.8,9.6,31.6,,5.8,5.2,11.0,.186,,4.0,1.4,5.5,5.3
Bonzi Wells,SF,24,POR,75,46,1995,387,726,.533,17,50,.340,370,676,.547,.545,159,240,.663,120,247,367,208,94,20,169,203,950,18.8,.571,.069,.331,7.4,14.3,11.0,18.4,2.5,0.7,16.9,23.3,,3.4,2.6,5.9,.143,,1.5,0.7,2.3,2.1
David Wesley,SG,30,CHH,82,82,3106,523,1239,.422,97,258,.376,426,981,.434,.461,271,339,.799,64,160,224,361,128,16,171,220,1414,15.3,.509,.208,.274,2.4,5.9,4.1,21.7,2.2,0.4,11.0,23.1,,4.2,3.4,7.6,.117,,0.4,0.0,0.4,1.9
Doug West,SG,33,VAN,15,6,171,11,38,.289,0,2,.000,11,36,.306,.289,6,7,.857,4,11,15,14,3,4,4,21,28,4.2,.341,.053,.184,2.7,7.3,5.0,12.4,0.9,1.6,8.9,12.0,,-0.1,0.0,-0.1,-0.028,,-5.1,0.2,-4.8,-0.1
Jahidi White,C,24,WAS,68,56,1609,203,408,.498,0,1,.000,203,407,.499,.498,177,312,.567,178,343,521,20,32,111,136,211,583,14.7,.535,.002,.765,12.7,25.4,18.9,2.1,1.0,4.9,20.0,18.9,,0.5,1.6,2.1,.061,,-2.4,-0.9,-3.3,-0.5
Chris Whitney,PG,29,WAS,59,31,1532,182,470,.387,93,248,.375,89,222,.401,.486,101,113,.894,12,94,106,248,55,3,103,150,558,13.2,.537,.528,.240,0.9,7.3,4.0,26.9,1.9,0.1,16.5,18.1,,2.1,0.2,2.3,.072,,0.4,-1.5,-1.1,0.4
Aaron Williams,PF,29,NJN,82,25,2336,297,650,.457,0,2,.000,297,648,.458,.457,244,310,.787,211,379,590,88,59,113,132,319,838,15.1,.533,.003,.477,10.1,19.2,14.5,6.5,1.3,3.6,14.4,17.8,,2.9,2.3,5.2,.107,,-1.3,-0.3,-1.6,0.2
Alvin Williams,SG,26,TOR,82,34,2394,330,767,.430,33,108,.306,297,659,.451,.452,109,145,.752,50,162,212,407,123,26,103,171,802,15.2,.483,.141,.189,2.3,7.8,5.0,27.2,2.7,0.8,11.0,17.4,,3.3,2.1,5.4,.109,,-0.1,0.9,0.8,1.7
Eric Williams,SF,28,BOS,81,11,1745,162,448,.362,46,139,.331,116,309,.375,.413,165,231,.714,64,143,207,112,64,13,76,179,535,10.0,.487,.310,.516,4.1,10.0,6.9,10.6,1.9,0.6,12.1,16.3,,1.0,1.2,2.2,.060,,-2.3,-0.6,-2.9,-0.4
Jason Williams,PG,25,SAC,77,77,2290,281,690,.407,98,311,.315,183,379,.483,.478,60,76,.789,19,166,185,416,94,9,160,114,720,12.8,.498,.451,.110,0.9,7.6,4.4,27.6,2.1,0.3,18.1,17.0,,1.3,2.4,3.8,.079,,-0.4,-0.2,-0.6,0.8
Jerome Williams,PF,27,TOT,59,2,1182,136,294,.463,0,3,.000,136,291,.467,.463,100,135,.741,133,249,382,45,57,20,63,124,372,15.7,.526,.010,.459,12.0,23.4,17.5,6.1,2.5,1.2,15.1,15.4,,1.5,2.0,3.5,.141,,-0.7,0.5,-0.2,0.6
Monty Williams,SF,29,ORL,82,0,1211,162,364,.445,1,13,.077,161,351,.459,.446,85,133,.639,86,157,243,79,29,16,85,136,410,11.0,.485,.036,.365,7.7,14.7,11.1,10.5,1.2,1.0,16.7,18.5,,0.1,1.2,1.3,.051,,-2.8,-0.9,-3.6,-0.5
Scott Williams,C,32,MIL,66,31,1272,171,361,.474,1,4,.250,170,357,.476,.475,60,70,.857,97,267,364,35,48,32,41,178,403,14.2,.514,.011,.194,8.7,23.6,16.2,4.2,2.0,1.8,9.5,15.4,,1.7,1.7,3.4,.128,,-1.7,-0.2,-1.9,0.0
Shammond Williams,PG,25,SEA,69,6,1238,161,368,.438,61,133,.459,100,235,.426,.520,84,96,.875,34,98,132,190,31,4,82,83,467,15.4,.569,.361,.261,3.2,9.0,6.1,24.2,1.3,0.2,16.7,17.9,,2.6,0.3,2.9,.112,,2.0,-1.2,0.8,0.9
Walt Williams,SF,30,HOU,72,31,1583,202,513,.394,98,248,.395,104,265,.392,.489,97,126,.770,31,214,245,97,30,28,73,153,599,12.6,.527,.483,.246,2.3,15.3,9.0,10.0,1.0,1.2,11.4,18.7,,1.8,1.2,3.0,.090,,0.4,-0.4,-0.1,0.8
Corliss Williamson,SF,27,TOT,69,40,1686,325,647,.502,0,2,.000,325,645,.504,.502,151,237,.637,110,211,321,61,50,21,110,185,801,15.1,.533,.003,.366,7.0,14.0,10.4,6.5,1.5,0.9,12.8,22.5,,1.6,1.6,3.2,.092,,-0.9,-0.3,-1.1,0.4
Kevin Willis,C,38,TOT,78,22,1830,304,690,.441,1,6,.167,303,684,.443,.441,113,147,.769,177,355,532,50,57,52,87,216,722,14.6,.478,.009,.213,10.5,21.8,16.0,4.6,1.6,2.0,10.3,20.5,,1.1,2.0,3.1,.081,,-1.8,-1.0,-2.8,-0.4
David Wingate,SG,37,SEA,1,0,9,3,3,1.000,0,0,,3,3,1.000,1.000,0,0,,0,0,0,2,0,0,0,1,6,35.8,1.000,.000,.000,0.0,0.0,0.0,51.5,0.0,0.0,0.0,15.0,,0.1,0.0,0.1,.448,,10.7,4.6,15.3,0.0
Rubén Wolkowyski,PF,27,SEA,34,1,305,25,79,.316,0,2,.000,25,77,.325,.316,25,34,.735,12,34,46,3,6,18,12,38,75,6.4,.399,.025,.430,4.5,12.7,8.7,1.4,1.0,4.3,11.3,15.7,,-0.3,0.2,-0.1,-0.012,,-5.3,-0.6,-5.9,-0.3
Metta World Peace,SF,21,CHI,76,74,2363,327,815,.401,43,148,.291,284,667,.426,.428,210,280,.750,59,235,294,228,152,45,159,254,907,13.6,.483,.182,.344,2.9,12.3,7.4,17.6,3.5,1.4,14.5,21.6,,-0.1,2.0,1.9,.039,,-1.9,0.5,-1.3,0.4
Lorenzen Wright,C,25,ATL,71,46,1988,363,811,.448,0,2,.000,363,809,.449,.448,155,216,.718,180,355,535,87,42,63,125,232,881,15.7,.486,.002,.266,10.0,20.0,15.0,8.0,1.1,2.3,12.1,23.2,,1.1,2.0,3.2,.077,,-1.0,-0.8,-1.8,0.1
Wang Zhizhi,C,23,DAL,5,0,38,8,19,.421,0,2,.000,8,17,.471,.421,8,10,.800,1,6,7,0,0,0,1,8,24,14.9,.513,.105,.526,3.0,17.2,10.3,0.0,0.0,0.0,4.1,29.2,,0.1,0.0,0.1,.122,,-4.6,-4.2,-8.8,-0.1
